date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2013-06-13,110181.76762199402,20259.588423728943,0.18387423673610415,0.0915,0.0909,0.0904,0.0903,0.0916,0.0902,0.0904,0.0904,0.0904,0.0,0.0,787,372,250,203,342,194,286,394,317,0,0
2013-06-14,109679.80196666718,20231.196360588074,0.18445690088624106,0.0917,0.0908,0.0903,0.09,0.0915,0.0902,0.0902,0.0902,0.0904,0.0,0.0,796,373,249,202,341,195,286,391,318,0,0
2013-06-17,110370.80041408539,20357.061714172363,0.18444245794899952,0.0919,0.0904,0.0903,0.0904,0.0909,0.0905,0.0903,0.0904,0.0904,0.0,0.0,795,370,250,203,338,194,286,393,317,0,0
2013-06-18,111024.85428524017,20292.570728302002,0.1827750268977361,0.0913,0.091,0.0905,0.0903,0.0915,0.0905,0.0905,0.091,0.0905,0.0,0.0,789,372,250,202,341,194,285,395,318,0,0
2013-06-19,109740.73269081116,20265.376405715942,0.18466594771890754,0.0923,0.0903,0.0905,0.0904,0.0905,0.0902,0.0905,0.0904,0.0903,0.0,0.0,799,369,251,202,340,193,286,397,316,0,0
2013-06-20,107437.71298503876,19688.672903060913,0.18325662708217422,0.0908,0.0926,0.0897,0.0899,0.0928,0.0899,0.09,0.0911,0.0898,0.0,0.0,787,379,250,202,352,194,285,403,316,0,0
2013-06-21,107749.395195961,19771.834151268005,0.18349833068955504,0.0903,0.0923,0.09,0.0898,0.093,0.0898,0.0901,0.0911,0.0901,0.0,0.0,784,381,249,202,349,194,286,399,319,0,0
2013-06-24,106775.28525447845,19647.140273094177,0.18400456834434092,0.0903,0.0925,0.09,0.0898,0.0924,0.0902,0.0901,0.0907,0.0901,0.0,0.0,791,383,249,202,345,196,288,394,321,0,0
2013-06-25,107605.05890655518,19730.90786933899,0.18336412869281005,0.0905,0.093,0.0898,0.0899,0.0931,0.0898,0.0897,0.0909,0.0899,0.0,0.0,784,385,249,202,350,194,286,393,321,0,0
2013-06-26,108449.42970848083,19815.107524871826,0.18271287897166572,0.0903,0.0941,0.09,0.0899,0.092,0.0901,0.0899,0.0911,0.0899,0.0,0.0,781,390,248,201,345,195,286,392,322,0,0
2013-06-27,108921.26685142517,20089.520792007446,0.1844407559031672,0.0912,0.0931,0.0899,0.0898,0.0915,0.0898,0.0901,0.09,0.09,0.0,0.0,782,386,248,200,343,195,285,388,324,0,0
