date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2013-05-28,110072.30487632751,29339.22964477539,0.2665450648802138,0.0597,0.1192,0.0595,0.0606,0.123,0.1167,0.0596,0.0706,0.0646,0.0,0.0,510,484,161,134,448,245,187,304,223,0,0
2013-05-29,109405.27173614502,14571.916860580444,0.13319209055779177,0.1307,0.0655,0.0655,0.0977,0.0655,0.0875,0.1104,0.0656,0.1784,0.0,0.0,1110,265,179,217,242,183,346,285,614,0,0
2013-05-30,109776.90874481201,22257.433227539062,0.2027515028618524,0.0689,0.0689,0.0687,0.1189,0.071,0.1332,0.1301,0.0688,0.0688,0.0,0.0,580,278,187,265,264,280,407,299,237,0,0
2013-05-31,108521.58151245117,11691.058123588562,0.10773025937008847,0.1439,0.0529,0.0527,0.1435,0.0528,0.1437,0.1438,0.0527,0.1061,0.0,0.0,1217,213,145,320,198,305,449,228,367,0,0
2013-06-03,109025.37040042877,13319.105078697205,0.12216518989826632,0.0669,0.0604,0.0604,0.1359,0.0604,0.1643,0.1644,0.0604,0.1047,0.0,0.0,568,243,166,303,225,347,513,262,362,0,0
2013-06-04,108562.36885166168,10811.244473457336,0.09958556162522293,0.1333,0.0877,0.049,0.1333,0.0488,0.1331,0.1331,0.049,0.1332,0.0,0.0,1137,353,135,297,181,282,416,212,459,0,0
2013-06-05,107053.57871246338,18008.420525550842,0.1682187624378247,0.1262,0.0721,0.0649,0.1285,0.0876,0.0648,0.1249,0.0648,0.0981,0.0,0.0,1079,289,179,287,324,137,392,279,341,0,0
2013-06-06,107832.20128059387,15083.593123435974,0.13988023006399025,0.0943,0.0856,0.069,0.0691,0.0693,0.1883,0.1267,0.0692,0.0886,0.0,0.0,801,345,189,154,257,398,398,297,308,0,0
2013-06-07,109037.89047050476,35599.939368247986,0.3264914537013895,0.0598,0.0931,0.0598,0.0597,0.1624,0.0597,0.0597,0.0596,0.0597,0.0,0.0,505,376,164,132,602,126,186,257,208,0,0
2013-06-10,109044.84730815887,38377.158089637756,0.3519392161757498,0.0645,0.0643,0.0643,0.073,0.0861,0.0642,0.103,0.0645,0.0643,0.0,0.0,544,259,176,162,319,136,322,278,223,0,0
2013-06-11,108372.71554088593,28889.383388519287,0.26657432402918935,0.0808,0.0655,0.0655,0.0656,0.0655,0.1783,0.0657,0.0656,0.081,0.0,0.0,689,265,179,146,242,381,206,283,283,0,0
2013-06-12,107764.60995483398,13276.301425933838,0.12319722988370826,0.0612,0.0612,0.0612,0.1666,0.0862,0.0631,0.1321,0.1667,0.0784,0.0,0.0,525,248,168,373,318,135,415,722,274,0,0
2013-06-13,109273.22104167938,34962.176136016846,0.3199519132201791,0.0585,0.0584,0.0583,0.0583,0.0753,0.0999,0.0787,0.1342,0.0584,0.0,0.0,499,237,160,130,279,213,247,580,203,0,0
2013-06-14,108900.66939163208,23341.07145690918,0.2143335903011695,0.1874,0.0726,0.0723,0.0723,0.0787,0.0816,0.0759,0.0725,0.0725,0.0,0.0,1614,296,198,161,291,175,239,312,253,0,0
2013-06-17,109593.61310386658,13817.441833496094,0.1260788967729416,0.1689,0.062,0.0619,0.1686,0.0621,0.062,0.1644,0.0621,0.062,0.0,0.0,1450,252,170,376,229,132,517,268,216,0,0
2013-06-18,110366.10928535461,14370.302697181702,0.13020575600818624,0.0946,0.0643,0.0641,0.0643,0.0643,0.175,0.1038,0.0644,0.1749,0.0,0.0,813,261,176,143,238,373,325,278,611,0,0
2013-06-19,109145.58439731598,30563.920741081238,0.2800289256761984,0.0512,0.1188,0.0718,0.1066,0.1175,0.0508,0.0659,0.0863,0.0511,0.0,0.0,441,483,198,237,439,108,207,377,178,0,0
2013-06-20,107109.22212791443,13429.530919075012,0.12538164923872652,0.1685,0.0618,0.0619,0.0616,0.0619,0.1469,0.0947,0.0619,0.1554,0.0,0.0,1455,252,172,138,234,316,299,273,545,0,0
2013-06-21,107314.4457950592,11663.96521282196,0.10868960955263092,0.101,0.0535,0.0537,0.1459,0.0535,0.146,0.1383,0.0536,0.1458,0.0,0.0,873,220,148,327,200,314,437,234,514,0,0
2013-06-24,106101.42777347565,12445.50445652008,0.11729818078500297,0.0578,0.0576,0.0575,0.1235,0.0577,0.157,0.157,0.0577,0.157,0.0,0.0,503,237,158,276,214,339,499,249,556,0,0
2013-06-25,107007.9205417633,23217.240505218506,0.21696749537486085,0.0685,0.0685,0.0682,0.0685,0.0701,0.0996,0.1862,0.0851,0.0684,0.0,0.0,590,282,188,153,262,214,590,366,243,0,0
2013-06-26,107809.28352928162,13960.55341720581,0.12949305440300088,0.064,0.064,0.0639,0.0652,0.0639,0.1742,0.0639,0.1373,0.1741,0.0,0.0,550,264,175,145,238,375,202,587,620,0,0
2013-06-27,108174.56395339966,33694.69986534119,0.3114844990718564,0.057,0.0569,0.0719,0.057,0.1037,0.0571,0.0729,0.1551,0.0571,0.0,0.0,485,234,197,126,386,123,229,664,204,0,0
